metric,row_type,student_group,value,table_id,period,row_type2,row_label_raw,value_num
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,SWD,"2,078",11,SY 2024-25,denominator,Denominator,2078
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,504 Plan,998,11,SY 2024-25,denominator,Denominator,998
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Asian,"2,869",11,SY 2024-25,denominator,Denominator,2869
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Black,"1,483",11,SY 2024-25,denominator,Denominator,1483
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Hispanic,"4,125",11,SY 2024-25,denominator,Denominator,4125
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Multiracial,927,11,SY 2024-25,denominator,Denominator,927
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,White,"4,933",11,SY 2024-25,denominator,Denominator,4933
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,All Students,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Econ Dis,91%,11,SY 2024-25,other,Target,91
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,ML,85%,11,SY 2024-25,other,Target,85
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,SWD,94%,11,SY 2024-25,other,Target,94
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,504 Plan,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Asian,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Black,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Hispanic,90%,11,SY 2024-25,other,Target,90
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Multiracial,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,White,Maintain,11,SY 2024-25,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,All Students,Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,Econ Dis,Target,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,ML,Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,SWD,Target,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,504 Plan,Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,Asian,Approaching,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,Black,Target Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,Hispanic,Target Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,Multiracial,Target Met,11,NA,target_status,Performance Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Performance Target,White,Target Met,11,NA,target_status,Performance Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,All students,95%,12,Baseline,percent,Baseline,95
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Econ Dis,90%,12,Baseline,percent,Baseline,90
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,ML,81%,12,Baseline,percent,Baseline,81
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,SWD,93%,12,Baseline,percent,Baseline,93
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,504 Plan,97%,12,Baseline,percent,Baseline,97
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Asian,99%,12,Baseline,percent,Baseline,99
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Black,96%,12,Baseline,percent,Baseline,96
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Hispanic,88%,12,Baseline,percent,Baseline,88
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Multiracial,98%,12,Baseline,percent,Baseline,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,White,98%,12,Baseline,percent,Baseline,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,All Students,Actual,12,SY 2023-24,percent,SY 2023-24,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,All students,94%,12,SY 2023-24,percent,SY 2023-24,94
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Econ Dis,88%,12,SY 2023-24,percent,SY 2023-24,88
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,ML,80%,12,SY 2023-24,percent,SY 2023-24,80
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,SWD,91%,12,SY 2023-24,percent,SY 2023-24,91
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,504 Plan,97%,12,SY 2023-24,percent,SY 2023-24,97
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Asian,98%,12,SY 2023-24,percent,SY 2023-24,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Black,94%,12,SY 2023-24,percent,SY 2023-24,94
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Hispanic,86%,12,SY 2023-24,percent,SY 2023-24,86
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Multiracial,98%,12,SY 2023-24,percent,SY 2023-24,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,White,98%,12,SY 2023-24,percent,SY 2023-24,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,All Students,Target,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,All students,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Econ Dis,91%,12,SY 2024-25,percent,SY 2024-25,91
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,ML,85%,12,SY 2024-25,percent,SY 2024-25,85
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,SWD,94%,12,SY 2024-25,percent,SY 2024-25,94
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,504 Plan,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Asian,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Black,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Hispanic,90%,12,SY 2024-25,percent,SY 2024-25,90
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Multiracial,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,White,Maintain,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,All Students,Actual,12,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,All students,95%,12,SY 2024-25,percent,SY 2024-25,95
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Econ Dis,91%,12,SY 2024-25,percent,SY 2024-25,91
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,ML,88%,12,SY 2024-25,percent,SY 2024-25,88
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,SWD,91%,12,SY 2024-25,percent,SY 2024-25,91
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,504 Plan,98%,12,SY 2024-25,percent,SY 2024-25,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Asian,98%,12,SY 2024-25,percent,SY 2024-25,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Black,95%,12,SY 2024-25,percent,SY 2024-25,95
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Hispanic,90%,12,SY 2024-25,percent,SY 2024-25,90
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Multiracial,97%,12,SY 2024-25,percent,SY 2024-25,97
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,White,98%,12,SY 2024-25,percent,SY 2024-25,98
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,All Students,Target,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,All students,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,Econ Dis,92%,12,SY 2025-26,percent,SY 2025-26,92
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,ML,87%,12,SY 2025-26,percent,SY 2025-26,87
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,SWD,94%,12,SY 2025-26,percent,SY 2025-26,94
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,504 Plan,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,Asian,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,Black,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,Hispanic,91%,12,SY 2025-26,percent,SY 2025-26,91
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,Multiracial,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2025-26,White,Maintain,12,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,All students,Annual,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Econ Dis,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,ML,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,SWD,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,504 Plan,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Asian,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Black,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Hispanic,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,Multiracial,NA,12,SY 2025-26,other,Target,NA
Growth Targets - Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Target,White,NA,12,SY 2025-26,other,Target,NA
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,All Students,76%,13,Baseline,percent,Baseline,76
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Econ Dis,62%,13,Baseline,percent,Baseline,62
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,ML,44%,13,Baseline,percent,Baseline,44
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,SWD,59%,13,Baseline,percent,Baseline,59
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,504 Plan,89%,13,Baseline,percent,Baseline,89
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Asian,82%,13,Baseline,percent,Baseline,82
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Black,75%,13,Baseline,percent,Baseline,75
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Hispanic,57%,13,Baseline,percent,Baseline,57
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Multiracial,86%,13,Baseline,percent,Baseline,86
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,White,87%,13,Baseline,percent,Baseline,87
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,All Students,"11,825",13,Baseline,numerator,Numerator,11825
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Econ Dis,"3,291",13,Baseline,numerator,Numerator,3291
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,ML,"1,573",13,Baseline,numerator,Numerator,1573
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,SWD,"1,276",13,Baseline,numerator,Numerator,1276
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,504 Plan,768,13,Baseline,numerator,Numerator,768
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Asian,"2,500",13,Baseline,numerator,Numerator,2500
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Black,"1,175",13,Baseline,numerator,Numerator,1175
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Hispanic,"2,731",13,Baseline,numerator,Numerator,2731
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Multiracial,771,13,Baseline,numerator,Numerator,771
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,White,"4,600",13,Baseline,numerator,Numerator,4600
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,All Students,"15,467",13,Baseline,denominator,Denominator,15467
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Econ Dis,"5,303",13,Baseline,denominator,Denominator,5303
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,ML,"3,564",13,Baseline,denominator,Denominator,3564
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,SWD,"2,132",13,Baseline,denominator,Denominator,2132
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,504 Plan,859,13,Baseline,denominator,Denominator,859
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Asian,"3,040",13,Baseline,denominator,Denominator,3040
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Black,"1,554",13,Baseline,denominator,Denominator,1554
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Hispanic,"4,700",13,Baseline,denominator,Denominator,4700
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Multiracial,890,13,Baseline,denominator,Denominator,890
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,White,"5,224",13,Baseline,denominator,Denominator,5224
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,All Students,78%,13,SY 2023-24,percent,SY 2023-24,78
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Econ Dis,64%,13,SY 2023-24,percent,SY 2023-24,64
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,ML,48%,13,SY 2023-24,percent,SY 2023-24,48
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,SWD,61%,13,SY 2023-24,percent,SY 2023-24,61
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,504 Plan,90%,13,SY 2023-24,percent,SY 2023-24,90
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Asian,82%,13,SY 2023-24,percent,SY 2023-24,82
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Black,76%,13,SY 2023-24,percent,SY 2023-24,76
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Hispanic,61%,13,SY 2023-24,percent,SY 2023-24,61
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Multiracial,87%,13,SY 2023-24,percent,SY 2023-24,87
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,White,90%,13,SY 2023-24,percent,SY 2023-24,90
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,All Students,"11,672",13,SY 2023-24,numerator,Numerator,11672
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Econ Dis,"3,778",13,SY 2023-24,numerator,Numerator,3778
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,ML,"1,725",13,SY 2023-24,numerator,Numerator,1725
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,SWD,"1,305",13,SY 2023-24,numerator,Numerator,1305
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,504 Plan,814,13,SY 2023-24,numerator,Numerator,814
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Asian,"2,492",13,SY 2023-24,numerator,Numerator,2492
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Black,"1,136",13,SY 2023-24,numerator,Numerator,1136
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Hispanic,"2,710",13,SY 2023-24,numerator,Numerator,2710
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Multiracial,744,13,SY 2023-24,numerator,Numerator,744
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,White,"4,530",13,SY 2023-24,numerator,Numerator,4530
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,All Students,"14,947",13,SY 2023-24,denominator,Denominator,14947
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Econ Dis,"5,883",13,SY 2023-24,denominator,Denominator,5883
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,ML,"3,567",13,SY 2023-24,denominator,Denominator,3567
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,SWD,"2,132",13,SY 2023-24,denominator,Denominator,2132
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,504 Plan,903,13,SY 2023-24,denominator,Denominator,903
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Asian,"3,037",13,SY 2023-24,denominator,Denominator,3037
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Black,"1,485",13,SY 2023-24,denominator,Denominator,1485
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Hispanic,"4,458",13,SY 2023-24,denominator,Denominator,4458
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Multiracial,860,13,SY 2023-24,denominator,Denominator,860
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,White,"5,037",13,SY 2023-24,denominator,Denominator,5037
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,All Students,78%,13,SY 2024-25,percent,SY 2024-25,78
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,Econ Dis,63%,13,SY 2024-25,percent,SY 2024-25,63
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,ML,49%,13,SY 2024-25,percent,SY 2024-25,49
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,SWD,60%,13,SY 2024-25,percent,SY 2024-25,60
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,504 Plan,90%,13,SY 2024-25,percent,SY 2024-25,90
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,Asian,80%,13,SY 2024-25,percent,SY 2024-25,80
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,Black,77%,13,SY 2024-25,percent,SY 2024-25,77
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,Hispanic,62%,13,SY 2024-25,percent,SY 2024-25,62
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,Multiracial,87%,13,SY 2024-25,percent,SY 2024-25,87
Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2024-25,White,89%,13,SY 2024-25,percent,SY 2024-25,89
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,All Students,"11,195",13,SY 2024-25,numerator,Numerator,11195
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Econ Dis,"3,099",13,SY 2024-25,numerator,Numerator,3099
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,ML,"1,627",13,SY 2024-25,numerator,Numerator,1627
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,SWD,"1,246",13,SY 2024-25,numerator,Numerator,1246
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,504 Plan,896,13,SY 2024-25,numerator,Numerator,896
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Asian,"2,288",13,SY 2024-25,numerator,Numerator,2288
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Black,"1,139",13,SY 2024-25,numerator,Numerator,1139
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Hispanic,"2,553",13,SY 2024-25,numerator,Numerator,2553
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,Multiracial,803,13,SY 2024-25,numerator,Numerator,803
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Numerator,White,"4,377",13,SY 2024-25,numerator,Numerator,4377
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,All Students,"14,385",13,SY 2024-25,denominator,Denominator,14385
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Econ Dis,"4,884",13,SY 2024-25,denominator,Denominator,4884
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,ML,"3,309",13,SY 2024-25,denominator,Denominator,3309
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,SWD,"2,078",13,SY 2024-25,denominator,Denominator,2078
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,504 Plan,998,13,SY 2024-25,denominator,Denominator,998
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Asian,"2,869",13,SY 2024-25,denominator,Denominator,2869
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Black,"1,483",13,SY 2024-25,denominator,Denominator,1483
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Hispanic,"4,125",13,SY 2024-25,denominator,Denominator,4125
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,Multiracial,927,13,SY 2024-25,denominator,Denominator,927
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Denominator,White,"4,933",13,SY 2024-25,denominator,Denominator,4933
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,All Students,81%,13,SY 2024-25,other,Target,81
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,Econ Dis,71%,13,SY 2024-25,other,Target,71
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,ML,69%,13,SY 2024-25,other,Target,69
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,SWD,69%,13,SY 2024-25,other,Target,69
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,504 Plan,91%,13,SY 2024-25,other,Target,91
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,Asian,86%,13,SY 2024-25,other,Target,86
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,Black,81%,13,SY 2024-25,other,Target,81
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,Hispanic,68%,13,SY 2024-25,other,Target,68
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,Multiracial,89%,13,SY 2024-25,other,Target,89
Percent of Students Completing 9th Grade With 2 or More Verified Credits,Target,White,89%,13,SY 2024-25,other,Target,89
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,All students,76%,14,Baseline,percent,Baseline,76
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Econ Dis,62%,14,Baseline,percent,Baseline,62
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,ML,44%,14,Baseline,percent,Baseline,44
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,SWD,59%,14,Baseline,percent,Baseline,59
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,504 Plan,89%,14,Baseline,percent,Baseline,89
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Asian,82%,14,Baseline,percent,Baseline,82
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Black,75%,14,Baseline,percent,Baseline,75
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Hispanic,57%,14,Baseline,percent,Baseline,57
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,Multiracial,86%,14,Baseline,percent,Baseline,86
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,Baseline,White,87%,14,Baseline,percent,Baseline,87
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,All Students,Actual,14,SY 2023-24,percent,SY 2023-24,NA
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,All students,78%,14,SY 2023-24,percent,SY 2023-24,78
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Econ Dis,64%,14,SY 2023-24,percent,SY 2023-24,64
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,ML,48%,14,SY 2023-24,percent,SY 2023-24,48
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,SWD,61%,14,SY 2023-24,percent,SY 2023-24,61
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,504 Plan,90%,14,SY 2023-24,percent,SY 2023-24,90
Growth Targets - Percent of Students Completing 9th Grade With 2 or More Verified Credits,SY 2023-24,Asian,82%,14,SY 2023-24,percent,SY 2023-24,82
